Date,AAPL,GOOGL,META,MSFT,NVDA
2024-10-09,228.73597717285156,161.29347229003906,589.056396484375,415.0303955078125,132.61944580078125
2024-10-10,228.23770141601562,161.51268005371094,582.392822265625,413.4198303222656,134.77896118164062
2024-10-11,226.75294494628906,162.6686248779297,588.497802734375,413.89703369140625,134.7689666748047
2024-10-14,230.48980712890625,164.3826141357422,588.966552734375,416.7006530761719,138.03822326660156
2024-10-15,233.03086853027344,164.88087463378906,584.8267822265625,416.302978515625,131.5697021484375
2024-10-16,230.96812438964844,164.5819091796875,575.3700561523438,413.6982116699219,135.68873596191406
2024-10-17,231.33682250976562,162.35971069335938,575.509765625,414.2947082519531,136.89846801757812
2024-10-18,234.17684936523438,162.84800720214844,575.0508422851562,415.72637939453125,137.9682159423828
2024-10-21,235.6516571044922,163.49574279785156,573.744140625,416.3427429199219,143.67691040039062
2024-10-22,235.03382873535156,164.56198120117188,580.5772705078125,425.0219421386719,143.55694580078125
2024-10-23,229.95169067382812,162.2102508544922,562.3023681640625,422.1288757324219,139.52786254882812
2024-10-24,229.76235961914062,162.1504364013672,566.3823852539062,422.25811767578125,140.37767028808594
2024-10-25,230.5994110107422,164.69154357910156,571.8388671875,425.658203125,141.5074005126953
2024-10-28,232.5824432373047,166.13644409179688,576.7366943359375,424.1072998046875,140.48765563964844
2024-10-29,232.85150146484375,169.08609008789062,591.819580078125,429.43609619140625,141.21746826171875
2024-10-30,229.29400634765625,173.84934997558594,590.3431396484375,430.0126953125,139.3079071044922
2024-10-31,225.11868286132812,170.51107788085938,566.1827392578125,403.985107421875,132.72943115234375
2024-11-01,222.1291961669922,170.69044494628906,565.7638549804688,407.9816589355469,135.3688201904297
2024-11-04,221.23233032226562,168.6476287841797,559.2997436523438,406.082763671875,136.0186767578125
2024-11-05,222.66729736328125,169.14588928222656,571.0208740234375,409.0653076171875,139.87777709960938
