Date,AUBANK.NS,AXISBANK.NS,BANDHANBNK.NS,BANKBARODA.NS,CANBK.NS,FEDERALBNK.NS,HDFCBANK.NS,ICICIBANK.NS,IDFCFIRSTB.NS,INDUSINDBK.NS,KOTAKBANK.NS,PNB.NS,SBIN.NS,UNIONBANK.NS
2019-04-01,292.7559509277344,761.4708862304688,517.975830078125,117.64064025878906,51.35563278198242,93.1064224243164,1090.7852783203125,387.20849609375,55.71763229370117,1674.4195556640625,1333.10888671875,90.46565246582031,297.8067626953125,83.25605773925781
2019-04-02,303.4404296875,763.26123046875,519.197265625,118.08389282226562,51.73157501220703,92.44205474853516,1082.7877197265625,386.1390075683594,54.77073287963867,1704.67919921875,1333.1588134765625,91.20794677734375,303.5736999511719,85.32881164550781
2019-04-03,297.6012268066406,757.39306640625,537.6162109375,117.06440734863281,49.86060333251953,90.35403442382812,1081.796875,381.22900390625,54.37203598022461,1703.7666015625,1327.933349609375,87.63570404052734,295.73065185546875,81.87421417236328
2019-04-04,298.76910400390625,758.0396118164062,533.3167724609375,116.31086730957031,49.27482986450195,90.2591323852539,1077.6446533203125,377.9718933105469,53.823829650878906,1667.7911376953125,1316.6865234375,86.89342498779297,296.9302062988281,79.75825500488281
2019-04-05,295.563720703125,758.08935546875,535.6130981445312,115.77896881103516,48.95134353637695,93.72335052490234,1087.8597412109375,379.72198486328125,54.02317810058594,1698.3389892578125,1329.675048828125,86.38311004638672,292.5472717285156,80.31963348388672
2019-04-08,289.5008850097656,750.5302734375,534.4893798828125,115.2470474243164,47.85848617553711,92.20478057861328,1080.2161865234375,376.3677062988281,54.02317810058594,1682.0565185546875,1336.9407958984375,86.38311004638672,288.6257629394531,79.67189025878906
2019-04-09,289.6499328613281,759.2828369140625,539.6681518554688,117.06440734863281,50.166603088378906,93.15388488769531,1079.20166015625,386.1390075683594,54.471710205078125,1697.522705078125,1335.1492919921875,87.54292297363281,290.4250793457031,81.78783416748047
2019-04-10,290.9917297363281,756.7465209960938,537.0787353515625,114.98109436035156,49.23111343383789,92.82170104980469,1055.6572265625,383.27081298828125,54.37203598022461,1678.6461181640625,1343.5595703125,86.61506652832031,286.87261962890625,80.83782196044922
2019-04-11,293.327392578125,748.24267578125,527.3074951171875,114.09457397460938,49.064998626708984,91.54041290283203,1065.1646728515625,379.2358703613281,54.22252655029297,1672.114013671875,1336.89111328125,86.01195526123047,290.5634460449219,80.53555297851562
2019-04-12,294.19708251953125,760.2276611328125,521.7866821289062,116.26653289794922,49.80814743041992,91.68277740478516,1068.8212890625,383.65972900390625,54.02317810058594,1668.4156494140625,1337.139892578125,86.61506652832031,290.8863830566406,80.75146484375
2019-04-15,297.42730712890625,758.73583984375,522.51953125,115.91193389892578,49.09123229980469,92.44205474853516,1079.9329833984375,381.8609924316406,53.823829650878906,1680.0391845703125,1367.3970947265625,87.0790023803711,291.2093811035156,80.06053924560547
2019-04-16,300.4090270996094,766.9412231445312,544.9935302734375,116.04490661621094,48.96882629394531,93.15388488769531,1087.6002197265625,395.7159118652344,53.4749755859375,1743.6806640625,1379.8883056640625,86.10475158691406,291.3477783203125,79.71508026123047
2019-04-18,306.5712890625,767.040771484375,554.9602661132812,112.1885757446289,48.47922897338867,92.06241607666016,1082.2213134765625,393.18798828125,52.827091217041016,1694.8326416015625,1363.2171630859375,83.55315399169922,286.78033447265625,78.59233093261719
2019-04-22,302.222900390625,751.4253540039062,549.6836547851562,109.75065612792969,46.77436447143555,90.40149688720703,1070.4490966796875,383.5625,51.680843353271484,1624.4190673828125,1350.3277587890625,80.3984603881836,286.0882568359375,75.00817108154297
2019-04-23,302.9683532714844,749.1876220703125,562.5818481445312,109.13008880615234,47.29019546508789,90.21168518066406,1059.408447265625,385.50701904296875,51.48149871826172,1586.330078125,1348.984130859375,80.90876770019531,281.6592102050781,76.08773803710938
2019-04-24,303.5646667480469,748.7896728515625,591.6513671875,110.90311431884766,47.82351303100586,90.49640655517578,1075.662841796875,389.9795227050781,51.93002700805664,1632.343994140625,1360.33056640625,81.97579956054688,286.7342224121094,76.95138549804688
2019-04-25,310.6462707519531,736.9042358398438,576.9456176757812,108.15492248535156,47.482540130615234,90.59130859375,1067.9720458984375,384.4375305175781,52.57790756225586,1617.1661376953125,1354.010498046875,80.49124145507812,282.5358581542969,75.6990966796875
2019-04-26,317.03216552734375,755.8016967773438,586.179443359375,109.26306915283203,47.80602264404297,90.8285903930664,1076.2291259765625,395.9103698730469,51.780517578125,1631.9598388671875,1372.77197265625,81.79023742675781,288.3489685058594,76.0445556640625
2019-04-30,320.36175537109375,762.7141723632812,585.73974609375,103.41206359863281,45.541622161865234,88.02875518798828,1093.451171875,396.20208740234375,49.787044525146484,1543.2459716796875,1380.03759765625,78.77471160888672,285.99603271484375,72.11494445800781
2019-05-02,318.8211975097656,748.2923583984375,610.4122314453125,102.74717712402344,45.84762191772461,89.45240020751953,1111.5457763671875,384.5833740234375,50.33524703979492,1499.8258056640625,1399.7442626953125,79.88813781738281,284.3351135253906,72.93540954589844
2019-05-03,313.7273864746094,753.2156982421875,608.2625732421875,105.53970336914062,46.695682525634766,92.6793441772461,1117.278564453125,390.6600646972656,50.48476028442383,1495.310791015625,1411.1407470703125,80.86238098144531,286.04217529296875,73.45360565185547
2019-05-06,310.42266845703125,743.4188842773438,589.9902954101562,102.83582305908203,46.43339538574219,95.0046157836914,1098.6412353515625,390.1739501953125,50.086063385009766,1468.0770263671875,1403.7755126953125,80.02730560302734,284.8887634277344,72.46040344238281
2019-05-07,317.7527160644531,737.8490600585938,577.3363647460938,99.77735137939453,45.02579116821289,93.67587280273438,1095.7630615234375,375.7843017578125,48.59095764160156,1456.1173095703125,1401.5360107421875,77.89325714111328,281.8437805175781,70.5171890258789
2019-05-08,318.6969299316406,731.5332641601562,558.1847534179688,98.35891723632812,44.894649505615234,93.58097839355469,1088.63818359375,371.6035461425781,49.18899917602539,1430.13232421875,1395.614013671875,77.89325714111328,275.2001953125,70.99217987060547
2019-05-09,313.4044189453125,727.0575561523438,558.8199462890625,98.7135238647461,44.929622650146484,92.29969024658203,1080.9239501953125,370.82568359375,48.49128723144531,1418.41259765625,1378.992431640625,78.1716079711914,276.1690673828125,70.94900512695312
2019-05-10,320.560546875,731.0856323242188,561.5558471679688,100.75251770019531,46.424652099609375,92.06241607666016,1083.5662841796875,374.4231262207031,48.989654541015625,1383.2056884765625,1391.5831298828125,80.02730560302734,284.24285888671875,72.58995056152344
2019-05-13,321.25628662109375,728.151611328125,540.596435546875,93.79337310791016,42.560302734375,91.5878677368164,1079.17822265625,365.8670654296875,42.809879302978516,1338.4405517578125,1382.824462890625,74.04266357421875,283.1817321777344,65.50799560546875
2019-05-14,322.6974182128906,727.4056396484375,530.3853759765625,97.33943176269531,43.46082305908203,93.20133209228516,1079.50830078125,369.8533935546875,41.61379623413086,1376.2890625,1376.454345703125,76.96540069580078,290.3327941894531,68.48760223388672
2019-05-15,323.3931579589844,718.0562744140625,541.0849609375,95.56640625,42.58652877807617,92.44205474853516,1078.942138671875,366.59625244140625,40.61705780029297,1324.7034912109375,1389.244140625,76.36229705810547,287.9798583984375,61.70793533325195
2019-05-16,318.42364501953125,727.9029541015625,544.9935302734375,97.33943176269531,42.4466438293457,92.72677612304688,1090.242431640625,371.89520263671875,41.01575469970703,1304.7225341796875,1406.5125732421875,75.15608215332031,291.3477783203125,60.58518600463867
2019-05-17,327.9900207519531,744.9108276367188,548.1691284179688,99.51139068603516,42.93624496459961,93.58097839355469,1114.5185546875,378.89556884765625,41.61379623413086,1319.4681396484375,1453.142578125,76.77983093261719,294.5773010253906,61.01701354980469
2019-05-20,343.4452819824219,778.1803588867188,591.2605590820312,108.9527816772461,46.46836853027344,98.32646179199219,1147.664794921875,396.39654541015625,42.90955352783203,1435.800048828125,1495.49267578125,81.97579956054688,318.0604553222656,63.91024398803711
2019-05-21,346.7003479003906,768.7813110351562,574.1607666015625,111.523681640625,45.46293640136719,96.14353942871094,1134.1466064453125,389.0558776855469,43.25841522216797,1390.74658203125,1480.9114990234375,79.88813781738281,311.4630126953125,61.79430389404297
2019-05-22,341.5568542480469,774.9479370117188,585.8374633789062,111.83396911621094,44.999568939208984,96.23845672607422,1135.1138916015625,394.1116943359375,42.510860443115234,1459.0950927734375,1488.22705078125,78.4963607788086,314.7386169433594,61.49201583862305
2019-05-23,346.3027648925781,772.212646484375,601.8623657226562,113.07508087158203,45.30556106567383,97.14008331298828,1100.363525390625,399.45916748046875,41.91281509399414,1535.8011474609375,1492.7059326171875,77.66128540039062,315.7536315917969,60.23972702026367
2019-05-24,338.8733215332031,788.9220581054688,582.6618041992188,121.76294708251953,48.2693977355957,100.31956481933594,1119.8267822265625,419.7797546386719,44.90302658081055,1583.9765625,1504.5994873046875,81.83662414550781,327.8873596191406,64.77389526367188
2019-05-27,336.6370544433594,809.5104370117188,586.081787109375,124.95439910888672,49.126197814941406,102.54994201660156,1136.3408203125,423.4257507324219,45.7502555847168,1549.2979736328125,1522.2166748046875,82.81086730957031,333.74664306640625,66.8466567993164
2019-05-28,345.2342834472656,804.0401611328125,581.3915405273438,123.93490600585938,49.09123229980469,102.07539367675781,1140.044677734375,422.2590637207031,45.401397705078125,1555.8782958984375,1503.9029541015625,79.98091888427734,332.2240905761719,68.61714172363281
2019-05-29,347.7191467285156,800.360107421875,575.5287475585938,120.87642669677734,47.63991165161133,102.1703109741211,1140.375,411.5639953613281,45.700416564941406,1545.3114013671875,1506.7891845703125,75.85197448730469,321.70513916015625,67.88304901123047
2019-05-30,347.9924011230469,803.1947021484375,582.0267333984375,119.7682876586914,47.57870864868164,102.59739685058594,1151.0618896484375,414.38360595703125,45.600746154785156,1524.417724609375,1528.1385498046875,75.57361602783203,326.2264709472656,67.6671371459961
2019-05-31,345.9549255371094,803.940673828125,578.1670532226562,118.12822723388672,46.82682800292969,101.88557434082031,1144.3619384765625,411.95294189453125,45.251888275146484,1542.1412353515625,1515.0006103515625,74.83133697509766,325.2575988769531,65.4648208618164
2019-06-03,346.0542907714844,808.2672119140625,586.0328979492188,116.62115478515625,47.58745574951172,102.12284088134766,1159.342529296875,411.1750793457031,45.15221405029297,1597.185302734375,1524.057861328125,76.13033294677734,327.9796447753906,66.11255645751953
2019-06-04,347.84332275390625,818.3624267578125,578.557861328125,117.55199432373047,48.03334045410156,102.31267547607422,1157.077880859375,407.4804992675781,45.3515625,1573.5057373046875,1524.157470703125,76.45508575439453,325.16534423828125,67.40803527832031
2019-06-06,350.0548095703125,803.3439331054688,568.7865600585938,110.23824310302734,45.76893615722656,99.65520477294922,1143.4180908203125,400.1397705078125,42.26167678833008,1462.6976318359375,1507.1376953125,73.81069946289062,310.8631896972656,63.34886932373047
2019-06-07,350.77532958984375,799.6638793945312,546.4591674804688,107.53436279296875,45.978763580322266,100.5093765258789,1154.8839111328125,405.0497741699219,42.41118240356445,1491.083984375,1504.699462890625,73.48595428466797,315.615234375,63.82388687133789
2019-06-10,351.17291259765625,809.7590942382812,539.814697265625,104.56452941894531,45.16567611694336,100.03483581542969,1151.36865234375,404.5635986328125,42.06232833862305,1490.5555419921875,1495.5423583984375,71.76941680908203,317.69134521484375,62.74431610107422
2019-06-11,352.1419677734375,810.405517578125,546.8012084960938,107.53436279296875,46.888023376464844,102.02794647216797,1155.2376708984375,409.6680908203125,42.41118240356445,1527.97216796875,1500.6185302734375,72.92923736572266,320.2749328613281,64.039794921875
2019-06-12,350.2535400390625,809.162353515625,542.208740234375,107.53436279296875,46.94922637939453,99.7500991821289,1145.1640625,406.41094970703125,42.510860443115234,1508.0390625,1476.5322265625,73.48595428466797,317.4145202636719,64.38525390625
2019-06-13,352.9122619628906,815.726806640625,534.0496826171875,107.31273651123047,45.85636901855469,101.26866912841797,1153.4918212890625,407.9665832519531,41.91281509399414,1430.228271484375,1496.9359130859375,70.70238494873047,319.7213134765625,62.78749465942383
2019-06-14,350.77532958984375,796.8789672851562,526.3303833007812,105.58402252197266,46.03996658325195,100.60429382324219,1148.96240234375,406.16790771484375,41.663631439208984,1370.6214599609375,1466.9276123046875,71.21271514892578,317.2299499511719,62.873863220214844
2019-06-17,340.78662109375,773.5056762695312,527.5517578125,103.36773681640625,45.20939254760742,100.65174865722656,1142.7813720703125,402.7163391113281,41.26493835449219,1344.5404052734375,1453.49072265625,70.47042846679688,311.73980712890625,62.57157897949219
2019-06-18,340.36419677734375,771.5662841796875,545.8729248046875,103.27908325195312,45.48042297363281,99.56029510498047,1140.5400390625,410.44586181640625,40.81640625,1353.5223388671875,1454.98388671875,70.00650024414062,313.7698059082031,63.99660873413086
2019-06-19,339.6187744140625,766.5433959960938,531.1182861328125,102.65852355957031,45.0345344543457,98.7535629272461,1145.77734375,408.1610107421875,40.36787414550781,1326.9610595703125,1490.7650146484375,69.9601058959961,312.6625061035156,62.61476516723633
2019-06-20,334.8231506347656,767.23974609375,526.500244140625,105.05211639404297,46.922996520996094,98.7535629272461,1151.949462890625,421.3840026855469,41.962650299072266,1379.074951171875,1511.21826171875,71.39828491210938,318.4756164550781,65.076171875
2019-06-21,346.2033996582031,766.8916015625,521.4892578125,104.65318298339844,47.33391189575195,97.61463165283203,1146.1807861328125,418.8560791015625,42.26167678833008,1391.611083984375,1482.802734375,71.35189056396484,322.39715576171875,65.42163848876953
2019-06-24,344.24041748046875,758.73583984375,524.5842895507812,104.83048248291016,47.75356674194336,97.66209411621094,1147.961181640625,417.54351806640625,42.26167678833008,1404.0032958984375,1463.6927490234375,71.30549621582031,325.9035339355469,65.03299713134766
2019-06-25,347.2469787597656,777.4344482421875,518.4924926757812,106.38189697265625,48.007110595703125,98.65863800048828,1153.0650634765625,421.6270446777344,42.3115119934082,1392.57177734375,1476.930419921875,71.5374526977539,328.99456787109375,65.24890899658203
2019-06-26,344.6877136230469,784.3468627929688,525.7141723632812,107.6673355102539,48.69779968261719,99.13319396972656,1171.6759033203125,426.4884033203125,42.710205078125,1378.3065185546875,1483.598876953125,73.20759582519531,330.470947265625,67.06258392333984
2019-06-27,343.3955993652344,796.133056640625,528.4161987304688,107.62301635742188,48.69779968261719,103.02449035644531,1169.0172119140625,428.72467041015625,42.76004409790039,1393.0999755859375,1474.6409912109375,72.37252807617188,334.16180419921875,67.0193862915039
2019-06-28,349.980224609375,804.1893310546875,529.3496704101562,107.8003158569336,49.72945785522461,102.88211822509766,1160.2103271484375,424.9814147949219,43.10890197753906,1354.9632568359375,1470.1622314453125,73.81069946289062,333.33135986328125,69.9990005493164
2019-07-01,344.29010009765625,806.0790405273438,535.9818725585938,107.49004364013672,49.895572662353516,103.4990463256836,1180.0555419921875,426.8287048339844,44.10564041137695,1377.1536865234375,1474.2430419921875,75.01690673828125,333.6081848144531,72.11494445800781
2019-07-02,346.7997131347656,798.2714233398438,549.5902709960938,106.82514190673828,49.51088333129883,102.97703552246094,1184.5419921875,424.64111328125,44.255149841308594,1360.775146484375,1464.588623046875,74.552978515625,336.3302001953125,71.337646484375
2019-07-03,345.7064514160156,801.8519897460938,545.7091674804688,111.25772094726562,50.31523132324219,104.21086120605469,1182.0020751953125,423.86328125,44.8033561706543,1412.6968994140625,1468.072021484375,75.3880386352539,337.8526611328125,72.33085632324219
2019-07-04,345.1597595214844,805.4866943359375,549.5410766601562,114.71513366699219,50.2103157043457,103.30921173095703,1179.224609375,424.1063537597656,44.85319137573242,1434.31103515625,1490.7650146484375,76.13033294677734,339.00604248046875,73.28086853027344
2019-07-05,339.41998291015625,802.7481689453125,537.99609375,115.6459732055664,50.90974807739258,101.88557434082031,1173.812255859375,424.252197265625,43.25841522216797,1472.207763671875,1510.0738525390625,75.89836120605469,342.0048828125,72.63313293457031
2019-07-08,337.9539489746094,779.6447143554688,522.4718017578125,110.50419616699219,47.2027702331543,99.7500991821289,1143.9970703125,414.0919189453125,41.962650299072266,1418.3646240234375,1468.370849609375,67.54769897460938,327.8411865234375,66.54438781738281
2019-07-09,329.8784484863281,782.9310302734375,515.0535888671875,111.61233520507812,48.12950897216797,101.31610870361328,1129.540283203125,416.6198425292969,42.809879302978516,1433.350341796875,1455.97900390625,68.9858627319336,331.7165832519531,67.49440002441406
2019-07-10,326.3251953125,766.0514526367188,525.222900390625,110.14958190917969,48.13825607299805,99.93993377685547,1134.0982666015625,418.9532470703125,42.510860443115234,1428.6912841796875,1468.918212890625,67.50129699707031,326.82623291015625,66.54438781738281
2019-07-11,334.2764587402344,763.2133178710938,546.3969116210938,111.70098114013672,49.030033111572266,99.51283264160156,1142.8338623046875,414.7239074707031,42.610530853271484,1480.5650634765625,1477.9752197265625,69.17143249511719,335.1307067871094,67.75348663330078
2019-07-12,331.3444519042969,752.6573486328125,550.2780151367188,111.65665435791016,49.72945785522461,100.84156799316406,1136.543212890625,415.2100524902344,42.959388732910156,1450.0653076171875,1477.4775390625,69.9601058959961,335.4997863769531,67.8398666381836
2019-07-15,331.990478515625,746.632568359375,539.8138427734375,108.15492248535156,47.89345169067383,101.26866912841797,1136.94677734375,410.5917053222656,42.21183395385742,1417.019775390625,1501.82568359375,68.15078735351562,332.2240905761719,64.5147933959961
2019-07-16,333.7546691894531,757.885498046875,541.6806640625,110.10525512695312,48.37431716918945,101.74320983886719,1135.2613525390625,412.8280029296875,41.91281509399414,1415.1944580078125,1495.2032470703125,70.28485870361328,336.1918029785156,66.97621154785156
2019-07-17,332.661376953125,749.470703125,529.9391479492188,112.85345458984375,48.99505615234375,99.19482421875,1138.228515625,412.9252014160156,43.05906677246094,1442.1400146484375,1528.2154541015625,69.9137191772461,343.61968994140625,66.8466567993164
2019-07-18,333.0096130371094,737.3214111328125,519.5732421875,107.57868194580078,46.94922637939453,95.34819793701172,1145.0888671875,407.04290771484375,41.663631439208984,1413.513427734375,1531.8504638671875,67.91883087158203,335.5458984375,64.73072052001953
2019-07-19,328.0345153808594,726.2177734375,518.1485595703125,104.60885620117188,46.39842224121094,95.0116195678711,1127.878662109375,398.9244079589844,40.11868667602539,1366.1546630859375,1492.6639404296875,67.54769897460938,328.4870910644531,63.82388687133789
2019-07-22,326.4424743652344,724.4252319335938,492.5530700683594,104.91914367675781,46.22356414794922,91.93431091308594,1090.6571044921875,401.0686340332031,40.01901626586914,1362.55224609375,1448.2496337890625,67.26934051513672,323.73516845703125,64.47161865234375
2019-07-23,326.6414794921875,724.9730224609375,460.8658447265625,99.73302459716797,44.79847717285156,90.5399169921875,1074.633544921875,401.5072326660156,38.922603607177734,1360.9671630859375,1487.7843017578125,63.46513366699219,315.7536315917969,62.528404235839844
2019-07-24,314.8753356933594,709.3381958007812,432.6174621582031,97.69403839111328,43.38213348388672,89.48209381103516,1082.89453125,398.1447448730469,37.477333068847656,1308.3729248046875,1490.970947265625,63.279563903808594,313.35455322265625,61.01701354980469
2019-07-25,315.4722900390625,720.14306640625,453.34930419921875,97.11780548095703,41.83464431762695,88.90509796142578,1085.339599609375,398.6320495605469,38.82292938232422,1336.85546875,1478.8717041015625,61.28468322753906,314.92315673828125,60.3692741394043
2019-07-26,328.0842590332031,726.8153076171875,481.6468200683594,99.77735137939453,42.02698516845703,91.64582061767578,1081.185546875,405.2109375,42.21183395385742,1359.766357421875,1505.5599365234375,63.09400177001953,316.1227111816406,60.58518600463867
2019-07-29,326.8902282714844,717.2552490234375,483.6610107421875,96.63021850585938,41.93081283569336,89.96292114257812,1065.5181884765625,418.4661560058594,41.36460876464844,1375.9049072265625,1496.2489013671875,64.30020904541016,317.2299499511719,60.80109786987305
2019-07-30,325.6464538574219,704.6577758789062,472.3125305175781,91.00084686279297,40.61064147949219,87.12602996826172,1069.29248046875,414.56756591796875,39.6701545715332,1284.6455078125,1492.46484375,62.073368072509766,302.2358093261719,57.864681243896484
2019-07-31,337.4623107910156,671.2970581054688,472.3616943359375,94.59122467041016,41.33629608154297,88.85701751708984,1069.0074462890625,413.83660888671875,41.81314468383789,1357.220703125,1513.22802734375,64.20741271972656,306.5264587402344,58.38287353515625
2019-08-01,326.9648742675781,666.5170288085938,471.8703918457031,93.57173919677734,40.51447296142578,86.06820678710938,1054.8360595703125,406.4779357910156,41.41444778442383,1343.5799560546875,1489.5767822265625,62.63007354736328,292.63958740234375,56.65557098388672
2019-08-02,332.8106384277344,671.048095703125,456.7882080078125,92.9955062866211,40.6893310546875,83.95256805419922,1051.2989501953125,400.1914978027344,41.2150993347168,1328.449951171875,1501.3277587890625,62.76925277709961,284.6119689941406,55.87827682495117
2019-08-05,315.7459411621094,659.695556640625,463.7152404785156,91.44410705566406,40.03361511230469,84.04873657226562,1034.634521484375,392.4429931640625,40.96591567993164,1333.541259765625,1454.0255126953125,61.795005798339844,277.045654296875,56.09419250488281
2019-08-06,327.8106384277344,676.1766967773438,473.73724365234375,92.37493896484375,40.601898193359375,84.76998138427734,1039.31103515625,399.850341796875,41.56395721435547,1361.3033447265625,1479.1207275390625,63.04759979248047,278.10675048828125,56.61239242553711
2019-08-07,330.4474182128906,657.2059936523438,468.9227294921875,86.52393341064453,39.386634826660156,83.47174072265625,1036.8896484375,398.0472412109375,41.2150993347168,1370.189208984375,1470.1580810546875,59.428985595703125,267.49554443359375,54.88508224487305
2019-08-08,332.8603515625,657.3552856445312,478.40435791015625,88.69590759277344,39.84126663208008,83.95256805419922,1060.2244873046875,403.8951416015625,42.3115119934082,1365.553955078125,1496.498046875,61.84139633178711,271.6016540527344,55.57600021362305
2019-08-09,343.15887451171875,658.0523681640625,490.7353820800781,88.51859283447266,39.96366882324219,84.5295639038086,1083.4168701171875,409.4994201660156,44.2053108215332,1364.9261474609375,1525.725830078125,61.74861526489258,268.8334655761719,55.92146301269531
2019-08-13,340.89520263671875,646.7495727539062,485.3804626464844,86.96719360351562,38.678466796875,80.10594940185547,1054.1474609375,399.850341796875,43.00922775268555,1326.34619140625,1505.1119384765625,60.63518142700195,261.4517517089844,54.36688995361328
2019-08-14,345.845458984375,660.4423828125,488.9176940917969,89.62674713134766,39.395381927490234,81.25993347167969,1058.4676513671875,406.7216491699219,44.15547561645508,1352.8065185546875,1485.5936279296875,60.82075881958008,267.3571472167969,54.53961944580078
2019-08-16,346.9897155761719,672.8406372070312,493.7321472167969,90.82353973388672,41.266353607177734,82.02925872802734,1057.636962890625,408.329833984375,45.600746154785156,1389.74462890625,1492.7138671875,63.1867790222168,268.41827392578125,55.57600021362305
2019-08-19,348.2583923339844,682.1517333984375,489.6054382324219,90.95651245117188,40.4095573425293,82.41390991210938,1047.738037109375,412.6669921875,45.30172348022461,1393.0281982421875,1490.1246337890625,62.44450759887695,264.6812438964844,55.40327453613281
2019-08-20,346.24346923828125,669.5543212890625,479.48516845703125,87.49910736083984,39.386634826660156,81.5003433227539,1054.2662353515625,406.331787109375,44.75352096557617,1356.6693115234375,1498.83837890625,60.86715316772461,261.7747497558594,53.330509185791016
2019-08-21,345.29815673828125,661.9362182617188,457.2795104980469,84.08601379394531,38.43366622924805,79.0481185913086,1056.7589111328125,401.6047058105469,43.308250427246094,1320.3106689453125,1499.4854736328125,59.428985595703125,255.96156311035156,52.035030364990234
2019-08-22,334.1290588378906,658.4010009765625,450.4508056640625,80.36265563964844,36.68509292602539,77.31714630126953,1032.1895751953125,388.9830017089844,42.859718322753906,1289.8427734375,1472.099853515625,57.016563415527344,247.79551696777344,50.56681823730469
2019-08-23,328.2335205078125,661.1395874023438,451.82635498046875,82.88922119140625,37.891605377197266,77.60563659667969,1026.77734375,385.37677001953125,43.35808563232422,1265.55517578125,1464.0833740234375,59.011444091796875,250.14845275878906,51.300926208496094
2019-08-26,337.1141052246094,680.8572387695312,461.455322265625,84.26332092285156,39.13309097290039,79.81745147705078,1071.1441650390625,401.21484375,43.15873718261719,1302.2518310546875,1506.50634765625,61.006324768066406,258.54522705078125,53.0714111328125
2019-08-27,335.0743103027344,680.1102905273438,465.778564453125,86.25798797607422,40.138526916503906,80.82718658447266,1072.9483642578125,407.9886779785156,43.10890197753906,1338.5625,1495.3031005859375,62.30532455444336,263.6201477050781,54.10779571533203
2019-08-28,333.05938720703125,675.3800659179688,466.417236328125,83.7757339477539,39.6751594543457,78.7115478515625,1067.0374755859375,402.48193359375,42.01249313354492,1319.0069580078125,1477.4775390625,60.913543701171875,262.8819580078125,52.07821273803711
2019-08-29,329.0295104980469,658.4010009765625,457.2795104980469,81.38215637207031,38.57354736328125,77.31714630126953,1057.2808837890625,394.14862060546875,42.859718322753906,1304.2318115234375,1444.81396484375,60.35683059692383,253.2857208251953,51.516841888427734
2019-08-30,335.1737976074219,661.1395874023438,461.40625,82.09135437011719,38.57354736328125,79.72128295898438,1057.755615234375,399.26556396484375,43.407920837402344,1347.8814697265625,1425.49462890625,60.217655181884766,252.68597412109375,50.8259162902832
2019-09-03,331.7658386230469,643.0151977539062,446.6188049316406,81.07186126708984,34.44691848754883,78.27879333496094,1049.6845703125,382.20916748046875,42.859718322753906,1297.85791015625,1408.4161376953125,55.114463806152344,247.65708923339844,46.291744232177734
2019-09-04,335.0743103027344,644.6085205078125,444.26068115234375,82.71192169189453,33.686283111572266,78.80770874023438,1067.1561279296875,387.4235534667969,42.56069564819336,1272.4117431640625,1420.515380859375,55.578392028808594,253.83932495117188,46.37811279296875
2019-09-05,335.9449462890625,646.89892578125,441.2148132324219,83.11085510253906,33.49394607543945,77.8941421508789,1061.1739501953125,379.1390075683594,42.76004409790039,1263.2374267578125,1404.2833251953125,56.691810607910156,252.17843627929688,47.112213134765625
2019-09-06,331.8902282714844,668.3095703125,441.902587890625,83.68708801269531,33.520172119140625,79.96170043945312,1066.277587890625,381.429443359375,42.809879302978516,1285.4486083984375,1435.552734375,56.87738800048828,252.77822875976562,47.587223052978516
2019-09-09,331.9150695800781,668.7576293945312,441.902587890625,84.70658111572266,34.613033294677734,82.94283294677734,1068.034423828125,385.4255676269531,43.00922775268555,1289.21484375,1465.178955078125,58.083587646484375,256.51519775390625,48.62360382080078
2019-09-11,329.6513977050781,678.865478515625,441.263916015625,87.80938720703125,35.75834655761719,82.41390991210938,1068.8414306640625,384.5970764160156,43.70694351196289,1325.0908203125,1469.0625,60.171260833740234,263.2049255371094,51.56002426147461
2019-09-12,332.8106384277344,660.1436767578125,447.0118408203125,89.62674713134766,35.58348846435547,82.46199798583984,1078.1231689453125,392.49176025390625,43.00922775268555,1342.570068359375,1451.4859619140625,59.892906188964844,264.86578369140625,51.08501434326172
2019-09-13,332.9847412109375,671.4464111328125,447.2083435058594,88.60724639892578,35.56600570678711,83.80831909179688,1071.76123046875,402.9205017089844,42.1619987487793,1350.6336669921875,1478.0748291015625,60.217655181884766,269.15643310546875,51.25774002075195
2019-09-16,331.7658386230469,668.1104125976562,442.0499267578125,87.63208770751953,35.531028747558594,82.22159576416016,1065.447021484375,401.7021789550781,42.461021423339844,1328.760498046875,1468.813720703125,59.892906188964844,262.69744873046875,51.08501434326172
2019-09-17,317.2384948730469,637.7870483398438,438.70928955078125,84.35197448730469,33.93109130859375,80.5386962890625,1049.87451171875,390.4936828613281,41.56395721435547,1286.8970947265625,1442.274658203125,57.89802169799805,252.77822875976562,48.580421447753906
2019-09-18,325.2484436035156,645.7039794921875,436.8915710449219,85.06118774414062,34.26331329345703,81.30802154541016,1038.670166015625,389.2266845703125,41.36460876464844,1284.772705078125,1458.656005859375,58.4083366394043,258.729736328125,49.0554313659668
2019-09-19,320.7957458496094,635.5463256835938,436.2037658691406,83.86438751220703,33.19668960571289,80.25019836425781,1045.48291015625,376.79986572265625,40.46754455566406,1238.2740478515625,1446.556640625,57.48048782348633,252.87049865722656,47.93268585205078
2019-09-20,320.6464538574219,677.5210571289062,488.279052734375,88.91753387451172,35.251258850097656,91.16499328613281,1139.0594482421875,406.9165954589844,42.959388732910156,1370.9134521484375,1532.44775390625,60.95993423461914,278.3836364746094,51.387290954589844
