Date,pnl_net
2024-10-14,2759.5061957451885
2024-10-15,-3815.2883099030732
2024-10-16,-1103.731723123237
2024-10-17,4052.6438919740845
2024-10-18,534.9814968511744
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,795.587886691187
2024-10-22,-3360.884368675101
2024-10-23,-1715.3796104652783
2024-10-24,-1162.1339329944217
2024-10-25,-2651.9464040333287
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,-38.59694659818834
2024-10-29,3097.853745218101
2024-10-30,3691.0708313210907
2024-10-31,9724.514393672063
2024-11-01,302.84659890325094
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,-685.4281084111923
2024-11-05,-2902.5159806774686
2024-11-06,688.2555019600687
2024-11-07,194.2177645372553
2024-11-08,-605.211372366638
2024-11-09,-28.1342
2024-11-10,0.0
2024-11-11,-12072.598186747922
2024-11-12,-969.8032569662464
2024-11-13,2427.9269406505587
2024-11-14,-556.324291945877
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,699.0203554769048
2024-11-19,-2123.2015517235523
2024-11-20,-28.1342
2024-11-21,-4452.450605579145
2024-11-22,1712.3830362456824
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,-3327.9875287033756
2024-11-26,2131.8264171183446
2024-11-27,-1903.3308091529718
2024-11-28,281.0984585868259
2024-11-29,1721.7054401067785
2024-11-30,-28.1342
2024-12-01,0.0
2024-12-02,39.84475749256865
2024-12-03,-2891.004028595696
2024-12-04,-2882.93721849372
2024-12-05,-3096.4600261054743
2024-12-06,-1507.003585454718
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,-6022.249837390576
2024-12-10,657.4291879858849
2024-12-11,1836.5772257335468
2024-12-12,-1106.370803227699
2024-12-13,873.8694934904602
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,524.9358587533725
2024-12-17,625.9048897205241
2024-12-18,1841.2206161119716
2024-12-19,-968.1832549226077
2024-12-20,2226.940692323034
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,310.07717662422397
2024-12-24,743.7195039681454
2024-12-25,0.0
2024-12-26,-1038.2544557135761
2024-12-27,586.8521004644963
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,2178.6665390457624
2024-12-31,1604.8982704757673
2025-01-01,696.5774395568327
2025-01-02,751.5229520794828
2025-01-03,3232.7402930063695
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,-3631.7854726271053
2025-01-07,756.1817610345339
2025-01-08,4417.631730763852
2025-01-09,696.9870783319745
2025-01-10,-4039.9334869767185
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,-2377.8903572587665
2025-01-14,618.2136566999174
2025-01-15,317.5744730034214
2025-01-16,-765.8779509923663
2025-01-17,7111.164028398586
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,1418.1738156817905
2025-01-21,585.9237235648651
2025-01-22,-1364.6687540634064
2025-01-23,-301.96385654086106
2025-01-24,-1882.8546523869118
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,3481.919632927153
2025-01-28,-2054.4954316903795
2025-01-29,256.4703792848374
2025-01-30,-1146.0487987871559
2025-01-31,5655.213443094486
2025-02-01,-1193.4919329235813
2025-02-02,0.0
2025-02-03,-7976.063216218127
2025-02-04,6072.786422416732
2025-02-05,-4368.586745574836
2025-02-06,-109.86816200835682
2025-02-07,-1013.6699111112083
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,-475.4282148024114
2025-02-11,-3449.7951451196263
2025-02-12,561.911612765833
2025-02-13,-284.8999618775354
2025-02-14,-2054.26720799758
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,2925.7071743855695
2025-02-18,-698.0539512820471
2025-02-19,2165.825664712256
2025-02-20,2670.275088574756
2025-02-21,2238.8065690346843
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,892.472000523224
2025-02-25,-4832.629410258527
2025-02-26,0.0
2025-02-27,-2577.057738675062
2025-02-28,-822.7394200187654
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,2401.925052828502
2025-03-04,1125.2616615821235
2025-03-05,1660.2288874660076
2025-03-06,6097.83977552403
2025-03-07,-904.1866131564769
2025-03-08,0.0
2025-03-09,-28.1342
2025-03-10,-1388.067098519145
2025-03-11,-1366.8039932447728
2025-03-12,-2278.381473757411
2025-03-13,221.81599906756273
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,-2345.693944451393
2025-03-18,-56.38116987466191
2025-03-19,6650.609641212806
2025-03-20,-4225.571546854984
2025-03-21,275.2129974594886
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,1871.2573500045607
2025-03-25,534.7858210056932
2025-03-26,-890.1462803301131
2025-03-27,2655.931203180967
2025-03-28,-1660.684946661968
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,1739.4002313820756
2025-04-02,-3461.0540289891387
2025-04-03,1261.7134620523902
2025-04-04,-2410.4309715984264
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,3300.0204280104945
2025-04-08,1935.040697380161
2025-04-09,-4753.600407051065
2025-04-10,0.0
2025-04-11,-1255.3300422655755
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,320.32142867464285
2025-04-16,-1546.8327811112872
2025-04-17,-4897.433127207268
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,973.9605633167168
2025-04-22,2272.7676977275078
2025-04-23,194.4163827557113
2025-04-24,3537.731310766004
2025-04-25,-8.976571918786192
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,-968.6414914878884
2025-04-29,-1750.6392454018792
2025-04-30,-4887.930170844303
2025-05-01,0.0
2025-05-02,282.4373042400847
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,234.96827658813658
2025-05-06,-3045.67822465899
2025-05-07,-4132.878949373786
2025-05-08,46.11317868461032
2025-05-09,8748.619169215237
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,834.9763796893889
2025-05-13,2327.2342347534172
2025-05-14,-2882.199977651219
2025-05-15,-619.080229163497
2025-05-16,5416.773993928342
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,-792.0464959799679
2025-05-20,-1069.6890619247924
2025-05-21,-667.3958896184511
2025-05-22,-1174.7836808603874
2025-05-23,1173.3717848533365
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,-435.8387374362893
2025-05-27,62.34731929682043
2025-05-28,-2991.737064757453
2025-05-29,-1591.9576024327496
2025-05-30,-982.1771713741803
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,801.9874900236277
2025-06-03,17.43975870857062
2025-06-04,-1894.947791613734
2025-06-05,-1888.030318990949
2025-06-06,562.3322265252261
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,1998.396638435853
2025-06-10,1560.6225439301838
2025-06-11,-1865.26171679215
2025-06-12,1882.2156070837245
2025-06-13,-626.664644619508
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,341.7643016170358
2025-06-17,1929.3211594103298
2025-06-18,325.83600113105905
2025-06-19,-2034.3351153635394
2025-06-20,-3121.507070088923
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,-234.47510791420302
2025-06-24,771.1036564637075
2025-06-25,-1551.2901715237247
2025-06-26,-3262.205749789615
2025-06-27,2092.379257607112
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,1395.2132530723518
2025-07-01,-282.298954975244
2025-07-02,2223.1879646937355
2025-07-03,410.8333058526121
2025-07-04,-31.388918154443907
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,-916.3426467629561
2025-07-08,545.2741894817294
2025-07-09,405.8422835368437
2025-07-10,3570.6505226029562
2025-07-11,1879.721560902129
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,328.5930064563477
2025-07-15,334.0416398272293
2025-07-16,689.6782526402965
2025-07-17,-375.4599293342254
2025-07-18,1101.122186204225
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,951.2729872669688
2025-07-22,-1733.6884595892195
2025-07-23,-2224.8616562180528
2025-07-24,-74.60557191831964
2025-07-25,-1016.1222130716486
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,14.601448567195405
