Date,pnl_gross
2023-04-02,0.0
2023-04-03,-2064.861772537949
2023-04-04,0.0
2023-04-05,-2278.514145031264
2023-04-06,-1306.4292214281406
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,549.9053626047546
2023-04-11,-3296.642751362038
2023-04-12,2256.8652930237795
2023-04-13,-1598.9236223870407
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,-4759.943944447182
2023-04-18,-705.3522721611615
2023-04-19,-3407.3959569180356
2023-04-20,-2601.6875359116207
2023-04-21,1479.810425872854
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,-1851.657667600337
2023-04-25,-706.7410663927329
2023-04-26,-1270.738410592593
2023-04-27,808.0371013078702
2023-04-28,-2015.7305762442322
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,4110.8640917509765
2023-05-03,-309.48183594301076
2023-05-04,-35.75976862607797
2023-05-05,856.9169888765573
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,523.9460500178916
2023-05-09,2096.466620399395
2023-05-10,-869.6605458587393
2023-05-11,932.5973651828099
2023-05-12,-1400.4964565445712
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,457.2170218667338
2023-05-16,1505.865508817068
2023-05-17,-1832.9444360716816
2023-05-18,474.1568243980931
2023-05-19,3452.707664318904
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,3369.1106087929916
2023-05-23,415.2302609298575
2023-05-24,535.4703039329011
2023-05-25,-857.217624685267
2023-05-26,2064.5529931009746
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,-849.1850623690333
2023-05-30,433.7120086428703
2023-05-31,-2710.229379140752
2023-06-01,584.7409911149582
2023-06-02,-1526.6587416242076
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,1846.897507291947
2023-06-06,-2864.177782077216
2023-06-07,102.37539923453991
2023-06-08,-410.6263789128638
2023-06-09,-2412.524371374916
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,4443.7626363464105
2023-06-13,-253.73216890700596
2023-06-14,159.6386697374453
2023-06-15,-2636.7657093293224
2023-06-16,-907.1536035197701
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,1686.2244300120954
2023-06-20,845.2920725958934
2023-06-21,-352.753897583391
2023-06-22,-1896.5426919975712
2023-06-23,-2577.439552505778
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,784.4181556877938
2023-06-27,249.64550750463445
2023-06-28,362.6376771415618
2023-06-29,0.0
2023-06-30,4844.9351848789665
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,210.28028186274702
2023-07-04,1899.2145361904038
2023-07-05,1131.8744120321012
2023-07-06,-1039.0125065790332
2023-07-07,782.67963015334
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,-2106.484199055993
2023-07-11,-125.49228264839837
2023-07-12,-1124.7055249988503
2023-07-13,5723.003564202518
2023-07-14,5661.996225121599
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,-786.7414188569244
2023-07-18,39.61851681307809
2023-07-19,1411.6879521028804
2023-07-20,1471.2606291945908
2023-07-21,-1484.0349068593148
2023-07-22,0.0
2023-07-23,0.0
