Date,HDFCBANK.NS,ICICIBANK.NS,PNB.NS,SBIN.NS
2020-07-10,1049.32861328125,351.2153015136719,32.521240234375,180.48336791992188
2020-07-13,1025.732666015625,344.63641357421875,32.05731964111328,177.80747985839844
2020-07-14,1005.4126586914062,336.79046630859375,31.129465103149414,171.67141723632812
2020-07-15,1000.0004272460938,337.03411865234375,30.619144439697266,169.59532165527344
2020-07-16,1008.9260864257812,335.91326904296875,30.851110458374023,171.85597229003906
2020-07-17,1043.0140380859375,344.831298828125,31.175857543945312,173.65525817871094
2020-07-20,1075.8680419921875,353.7981262207031,32.05731964111328,176.00819396972656
2020-07-21,1081.090576171875,369.19757080078125,32.242889404296875,179.3760986328125
2020-07-22,1069.506103515625,371.4393005371094,31.778959274291992,177.16159057617188
2020-07-23,1073.351806640625,382.306640625,31.825355529785156,182.92855834960938
2020-07-24,1062.6219482421875,372.12152099609375,31.129465103149414,177.11546325683594
2020-07-27,1025.0205078125,349.4122009277344,29.969646453857422,172.6864013671875
2020-07-28,1031.809814453125,343.1744384765625,29.784076690673828,174.8086700439453
2020-07-29,1010.8724975585938,342.1510314941406,30.387184143066406,176.42340087890625
2020-07-30,997.6266479492188,336.2056884765625,29.459331512451172,172.13278198242188
2020-07-31,980.677490234375,338.0087890625,29.644901275634766,176.6540985107422
2020-08-03,951.4317016601562,334.54876708984375,30.526363372802734,177.39227294921875
2020-08-04,989.0806884765625,342.1023254394531,30.15522003173828,176.79251098632812
2020-08-05,975.6923217773438,343.27191162109375,30.248003005981445,176.6540985107422
2020-08-06,988.1786499023438,349.6558837890625,30.016040802001953,176.19273376464844
2020-08-07,991.169677734375,348.87615966796875,30.433576583862305,175.91590881347656
2020-08-10,997.6266479492188,354.33416748046875,30.479969024658203,178.82247924804688
2020-08-11,1012.8190307617188,358.0378723144531,30.479969024658203,179.97586059570312
2020-08-12,1010.0179443359375,357.550537109375,31.361427307128906,187.58828735351562
2020-08-13,1005.6026611328125,358.7200927734375,30.851110458374023,186.2964630126953
2020-08-14,982.244140625,352.2386779785156,29.923255920410156,181.31382751464844
2020-08-17,980.6299438476562,351.0691223144531,30.108827590942383,178.1765899658203
2020-08-18,1003.1812133789062,360.18206787109375,30.479969024658203,180.02200317382812
2020-08-19,1012.771728515625,364.9579162597656,31.732568740844727,181.82130432128906
2020-08-20,1005.55517578125,358.4277038574219,32.5676383972168,179.6990509033203
2020-08-21,1030.8602294921875,361.7414855957031,33.07795715332031,183.0669708251953
2020-08-24,1060.6756591796875,370.70831298828125,32.75320816040039,185.88125610351562
2020-08-25,1063.1917724609375,376.55621337890625,32.660423278808594,191.87890625
2020-08-26,1062.0048828125,379.48016357421875,32.84599304199219,193.63206481933594
2020-08-27,1055.9752197265625,382.2579345703125,32.75320816040039,198.9838409423828
